/home/fonwin/f9utwf/busy/logs/20191118/omstw.log.TwfChg.d4.txt
Count=1000|Abandoned=0|Rejected=0|Sending=1000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
334191|20191118094352.769958|20191118094352.769978|20191118094352.769980|20|2|9|16|15
334193|20191118094352.769972|20191118094352.769986|20191118094352.769989|14|3|14|8|9
334195|20191118094352.769983|20191118094352.769995|20191118094352.769998|12|3|11|9|9
334197|20191118094352.769989|20191118094352.770003|20191118094352.770005|14|2|6|8|7
334199|20191118094352.770000|20191118094352.770010|20191118094352.770013|10|3|11|7|8
334201|20191118094352.770008|20191118094352.770018|20191118094352.770021|10|3|8|8|8
334203|20191118094352.770016|20191118094352.770026|20191118094352.770030|10|4|8|8|9
334205|20191118094352.770023|20191118094352.770045|20191118094352.770047|22|2|7|19|17
334207|20191118094352.770037|20191118094352.770046|20191118094352.770049|9|3|14|1|2
334209|20191118094352.770045|20191118094352.770061|20191118094352.770064|16|3|8|15|15
334211|20191118094352.770057|20191118094352.770075|20191118094352.770077|18|2|12|14|13
334213|20191118094352.770071|20191118094352.770092|20191118094352.770095|21|3|14|17|18
334215|20191118094352.770088|20191118094352.770101|20191118094352.770103|13|2|17|9|8
334217|20191118094352.770098|20191118094352.770110|20191118094352.770113|12|3|10|9|10
334219|20191118094352.770104|20191118094352.770119|20191118094352.770121|15|2|6|9|8
334221|20191118094352.770116|20191118094352.770148|20191118094352.770153|32|5|12|29|32
334223|20191118094352.770122|20191118094352.770201|20191118094352.770204|79|3|6|53|51
334225|20191118094352.770201|20191118094352.770211|20191118094352.770213|10|2|79|10|9
334227|20191118094352.770208|20191118094352.770220|20191118094352.770222|12|2|7|9|9
334229|20191118094352.770214|20191118094352.770229|20191118094352.770233|15|4|6|9|11
334231|20191118094352.770226|20191118094352.770239|20191118094352.770241|13|2|12|10|8
334233|20191118094352.770233|20191118094352.770247|20191118094352.770250|14|3|7|8|9
334235|20191118094352.770244|20191118094352.770257|20191118094352.770259|13|2|11|10|9
334237|20191118094352.770251|20191118094352.770265|20191118094352.770268|14|3|7|8|9
334239|20191118094352.770262|20191118094352.770274|20191118094352.770277|12|3|11|9|9
334241|20191118094352.770268|20191118094352.770283|20191118094352.770285|15|2|6|9|8
334243|20191118094352.770280|20191118094352.770292|20191118094352.770295|12|3|12|9|10
334245|20191118094352.770286|20191118094352.770307|20191118094352.770309|21|2|6|15|14
334247|20191118094352.770296|20191118094352.770308|20191118094352.770311|12|3|10|1|2
334249|20191118094352.770303|20191118094352.770323|20191118094352.770326|20|3|7|15|15
334251|20191118094352.770318|20191118094352.770341|20191118094352.770343|23|2|15|18|17
334253|20191118094352.770332|20191118094352.770348|20191118094352.770351|16|3|14|7|8
334255|20191118094352.770339|20191118094352.770349|20191118094352.770351|10|2|7|1|0
334257|20191118094352.770350|20191118094352.770365|20191118094352.770367|15|2|11|16|16
334259|20191118094352.770359|20191118094352.770383|20191118094352.770385|24|2|9|18|18
334261|20191118094352.770375|20191118094352.770392|20191118094352.770394|17|2|16|9|9
334263|20191118094352.770382|20191118094352.770393|20191118094352.770395|11|2|7|1|1
334265|20191118094352.770393|20191118094352.770410|20191118094352.770412|17|2|11|17|17
